t;x;F
50.065000;2221.757712;0.000003
50.066000;2221.819302;0.000003
50.067000;2221.880892;0.000003
50.068000;2221.942482;0.000003
50.069000;2222.004072;0.000003
50.070000;2222.065662;0.000003
50.071000;2222.127253;0.000003
50.072000;2222.188843;0.000003
50.073000;2222.250434;0.000003
50.074000;2222.312025;0.000003
50.075000;2222.373615;0.000003
50.076000;2222.435206;0.000003
50.077000;2222.496797;0.000003
50.078000;2222.558388;0.000003
50.079000;2222.619979;0.000003
50.080000;2222.681571;0.000003
50.081000;2222.743162;0.000003
50.082000;2222.804753;0.000003
50.083000;2222.866345;0.000003
50.084000;2222.927937;0.000003
50.085000;2222.989528;0.000003
50.086000;2223.051120;0.000003
50.087000;2223.112712;0.000003
50.088000;2223.174304;0.000003
50.089000;2223.235896;0.000003
50.090000;2223.297489;0.000003
50.091000;2223.359081;0.000003
50.092000;2223.420673;0.000003
50.093000;2223.482266;0.000003
50.094000;2223.543858;0.000003
50.095000;2223.605451;0.000003
50.096000;2223.667044;0.000003
50.097000;2223.728637;0.000003
50.098000;2223.790230;0.000003
50.099000;2223.851823;0.000003
50.100000;2223.913416;0.000003
50.101000;2223.975009;0.000003
50.102000;2224.036603;0.000003
50.103000;2224.098196;0.000003
50.104000;2224.159790;0.000003
50.105000;2224.221384;0.000003
50.106000;2224.282977;0.000003
50.107000;2224.344571;0.000003
50.108000;2224.406165;0.000003
50.109000;2224.467759;0.000003
50.110000;2224.529354;0.000003
50.111000;2224.590948;0.000003
50.112000;2224.652542;0.000003
50.113000;2224.714137;0.000003
50.114000;2224.775731;0.000003
50.115000;2224.837326;0.000003
50.116000;2224.898921;0.000003
50.117000;2224.960515;0.000003
50.118000;2225.022110;0.000003
50.119000;2225.083705;0.000003
50.120000;2225.145301;0.000003
50.121000;2225.206896;0.000003
50.122000;2225.268491;0.000003
50.123000;2225.330087;0.000003
50.124000;2225.391682;0.000003
50.125000;2225.453278;0.000003
50.126000;2225.514873;0.000003
50.127000;2225.576469;0.000003
50.128000;2225.638065;0.000003
50.129000;2225.699661;0.000003
50.130000;2225.761257;0.000003
50.131000;2225.822853;0.000003
50.132000;2225.884450;0.000003
50.133000;2225.946046;0.000003
50.134000;2226.007643;0.000003
50.135000;2226.069239;0.000003
50.136000;2226.130836;0.000003
50.137000;2226.192433;0.000003
50.138000;2226.254030;0.000003
50.139000;2226.315627;0.000003
50.140000;2226.377224;0.000003
50.141000;2226.438821;0.000003
50.142000;2226.500418;0.000003
50.143000;2226.562015;0.000003
50.144000;2226.623613;0.000003
50.145000;2226.685210;0.000003
50.146000;2226.746808;0.000003
50.147000;2226.808406;0.000003
50.148000;2226.870004;0.000003
50.149000;2226.931602;0.000003
50.150000;2226.993200;0.000003
50.151000;2227.054798;0.000003
50.152000;2227.116396;0.000003
50.153000;2227.177994;0.000003
50.154000;2227.239593;0.000003
50.155000;2227.301191;0.000003
50.156000;2227.362790;0.000003
50.157000;2227.424389;0.000003
50.158000;2227.485987;0.000003
50.159000;2227.547586;0.000003
50.160000;2227.609185;0.000003
50.161000;2227.670785;0.000003
50.162000;2227.732384;0.000003
50.163000;2227.793983;0.000003
50.164000;2227.855582;0.000003
50.165000;2227.917182;0.000003
50.166000;2227.978781;0.000003
50.167000;2228.040381;0.000003
50.168000;2228.101981;0.000003
50.169000;2228.163581;0.000003
50.170000;2228.225181;0.000003
50.171000;2228.286781;0.000003
50.172000;2228.348381;0.000003
50.173000;2228.409981;0.000003
50.174000;2228.471582;0.000003
50.175000;2228.533182;0.000003
50.176000;2228.594783;0.000003
50.177000;2228.656383;0.000003
50.178000;2228.717984;0.000003
50.179000;2228.779585;0.000003
50.180000;2228.841186;0.000003
50.181000;2228.902787;0.000003
50.182000;2228.964388;0.000003
50.183000;2229.025989;0.000003
50.184000;2229.087590;0.000003
50.185000;2229.149192;0.000003
50.186000;2229.210793;0.000003
50.187000;2229.272395;0.000003
50.188000;2229.333997;0.000003
50.189000;2229.395598;0.000003
50.190000;2229.457200;0.000003
50.191000;2229.518802;0.000003
50.192000;2229.580404;0.000003
50.193000;2229.642007;0.000003
50.194000;2229.703609;0.000003
50.195000;2229.765211;0.000003
50.196000;2229.826814;0.000003
50.197000;2229.888416;0.000003
50.198000;2229.950019;0.000003
50.199000;2230.011622;0.000003
50.200000;2230.073225;0.000003
50.201000;2230.134828;0.000003
50.202000;2230.196431;0.000003
50.203000;2230.258034;0.000003
50.204000;2230.319637;0.000003
50.205000;2230.381240;0.000003
50.206000;2230.442844;0.000003
50.207000;2230.504447;0.000003
50.208000;2230.566051;0.000003
50.209000;2230.627655;0.000003
50.210000;2230.689258;0.000003
50.211000;2230.750862;0.000003
50.212000;2230.812466;0.000003
50.213000;2230.874070;0.000003
50.214000;2230.935675;0.000003
50.215000;2230.997279;0.000003
50.216000;2231.058883;0.000003
50.217000;2231.120488;0.000003
50.218000;2231.182092;0.000003
50.219000;2231.243697;0.000003
50.220000;2231.305302;0.000003
50.221000;2231.366907;0.000003
50.222000;2231.428512;0.000003
50.223000;2231.490117;0.000003
50.224000;2231.551722;0.000003
50.225000;2231.613327;0.000003
50.226000;2231.674933;0.000003
50.227000;2231.736538;0.000003
50.228000;2231.798144;0.000003
50.229000;2231.859749;0.000003
50.230000;2231.921355;0.000003
50.231000;2231.982961;0.000003
50.232000;2232.044567;0.000003
50.233000;2232.106173;0.000003
50.234000;2232.167779;0.000003
50.235000;2232.229385;0.000003
50.236000;2232.290991;0.000003
50.237000;2232.352598;0.000003
50.238000;2232.414204;0.000003
50.239000;2232.475811;0.000003
50.240000;2232.537418;0.000003
50.241000;2232.599024;0.000003
50.242000;2232.660631;0.000003
50.243000;2232.722238;0.000003
50.244000;2232.783845;0.000003
50.245000;2232.845453;0.000003
50.246000;2232.907060;0.000003
50.247000;2232.968667;0.000003
50.248000;2233.030275;0.000003
50.249000;2233.091882;0.000003
50.250000;2233.153490;0.000003
50.251000;2233.215098;0.000003
50.252000;2233.276705;0.000003
50.253000;2233.338313;0.000003
50.254000;2233.399921;0.000003
50.255000;2233.461530;0.000003
50.256000;2233.523138;0.000003
50.257000;2233.584746;0.000003
50.258000;2233.646355;0.000003
50.259000;2233.707963;0.000003
50.260000;2233.769572;0.000003
50.261000;2233.831180;0.000003
50.262000;2233.892789;0.000003
50.263000;2233.954398;0.000003
50.264000;2234.016007;0.000003
50.265000;2234.077616;0.000003
50.266000;2234.139225;0.000003
50.267000;2234.200835;0.000003
50.268000;2234.262444;0.000003
50.269000;2234.324053;0.000003
50.270000;2234.385663;0.000003
50.271000;2234.447273;0.000003
50.272000;2234.508882;0.000003
50.273000;2234.570492;0.000003
50.274000;2234.632102;0.000003
50.275000;2234.693712;0.000003
50.276000;2234.755322;0.000003
50.277000;2234.816933;0.000003
50.278000;2234.878543;0.000003
50.279000;2234.940153;0.000003
50.280000;2235.001764;0.000003
50.281000;2235.063375;0.000003
50.282000;2235.124985;0.000003
50.283000;2235.186596;0.000003
50.284000;2235.248207;0.000003
50.285000;2235.309818;0.000003
50.286000;2235.371429;0.000003
50.287000;2235.433040;0.000003
50.288000;2235.494651;0.000003
50.289000;2235.556263;0.000003
50.290000;2235.617874;0.000003
50.291000;2235.679486;0.000003
50.292000;2235.741098;0.000003
50.293000;2235.802709;0.000003
50.294000;2235.864321;0.000003
50.295000;2235.925933;0.000003
50.296000;2235.987545;0.000003
50.297000;2236.049157;0.000003
50.298000;2236.110770;0.000003
50.299000;2236.172382;0.000003
50.300000;2236.233994;0.000003
50.301000;2236.295607;0.000003
50.302000;2236.357219;0.000003
50.303000;2236.418832;0.000003
50.304000;2236.480445;0.000003
50.305000;2236.542058;0.000003
50.306000;2236.603671;0.000003
50.307000;2236.665284;0.000003
50.308000;2236.726897;0.000003
50.309000;2236.788510;0.000003
50.310000;2236.850124;0.000003
50.311000;2236.911737;0.000003
50.312000;2236.973351;0.000003
50.313000;2237.034965;0.000003
50.314000;2237.096578;0.000003
50.315000;2237.158192;0.000003
50.316000;2237.219806;0.000003
50.317000;2237.281420;0.000003
50.318000;2237.343034;0.000003
50.319000;2237.404649;0.000003
50.320000;2237.466263;0.000003
50.321000;2237.527877;0.000003
50.322000;2237.589492;0.000003
50.323000;2237.651106;0.000003
50.324000;2237.712721;0.000003
50.325000;2237.774336;0.000003
50.326000;2237.835951;0.000003
50.327000;2237.897566;0.000003
50.328000;2237.959181;0.000003
50.329000;2238.020796;0.000003
50.330000;2238.082411;0.000003
50.331000;2238.144027;0.000003
50.332000;2238.205642;0.000003
50.333000;2238.267258;0.000003
50.334000;2238.328874;0.000003
50.335000;2238.390489;0.000003
50.336000;2238.452105;0.000003
50.337000;2238.513721;0.000003
50.338000;2238.575337;0.000003
50.339000;2238.636953;0.000003
50.340000;2238.698570;0.000003
50.341000;2238.760186;0.000003
50.342000;2238.821802;0.000003
50.343000;2238.883419;0.000003
50.344000;2238.945035;0.000003
50.345000;2239.006652;0.000003
50.346000;2239.068269;0.000003
50.347000;2239.129886;0.000003
50.348000;2239.191503;0.000003
50.349000;2239.253120;0.000003
50.350000;2239.314737;0.000003
50.351000;2239.376354;0.000003
50.352000;2239.437972;0.000003
50.353000;2239.499589;0.000003
50.354000;2239.561207;0.000003
50.355000;2239.622824;0.000003
50.356000;2239.684442;0.000003
50.357000;2239.746060;0.000003
50.358000;2239.807678;0.000003
50.359000;2239.869296;0.000003
50.360000;2239.930914;0.000003
50.361000;2239.992532;0.000003
50.362000;2240.054151;0.000003
50.363000;2240.115769;0.000003
50.364000;2240.177388;0.000003
50.365000;2240.239006;0.000003
50.366000;2240.300625;0.000003
50.367000;2240.362244;0.000003
50.368000;2240.423863;0.000003
50.369000;2240.485482;0.000003
50.370000;2240.547101;0.000003
50.371000;2240.608720;0.000003
50.372000;2240.670339;0.000003
50.373000;2240.731958;0.000003
50.374000;2240.793578;0.000003
50.375000;2240.855197;0.000003
50.376000;2240.916817;0.000003
50.377000;2240.978437;0.000003
50.378000;2241.040057;0.000003
50.379000;2241.101677;0.000003
50.380000;2241.163297;0.000003
50.381000;2241.224917;0.000003
50.382000;2241.286537;0.000003
50.383000;2241.348157;0.000003
50.384000;2241.409778;0.000003
50.385000;2241.471398;0.000003
50.386000;2241.533019;0.000003
50.387000;2241.594639;0.000003
50.388000;2241.656260;0.000003
50.389000;2241.717881;0.000003
50.390000;2241.779502;0.000003
50.391000;2241.841123;0.000003
50.392000;2241.902744;0.000003
50.393000;2241.964366;0.000003
50.394000;2242.025987;0.000003
50.395000;2242.087608;0.000003
50.396000;2242.149230;0.000003
50.397000;2242.210852;0.000003
50.398000;2242.272473;0.000003
50.399000;2242.334095;0.000003
50.400000;2242.395717;0.000003
50.401000;2242.457339;0.000003
50.402000;2242.518961;0.000003
50.403000;2242.580583;0.000003
50.404000;2242.642206;0.000003
50.405000;2242.703828;0.000003
50.406000;2242.765450;0.000003
50.407000;2242.827073;0.000003
50.408000;2242.888696;0.000003
50.409000;2242.950318;0.000003
50.410000;2243.011941;0.000003
50.411000;2243.073564;0.000003
50.412000;2243.135187;0.000003
50.413000;2243.196810;0.000003
50.414000;2243.258434;0.000003
50.415000;2243.320057;0.000003
50.416000;2243.381680;0.000003
50.417000;2243.443304;0.000003
50.418000;2243.504928;0.000003
50.419000;2243.566551;0.000003
50.420000;2243.628175;0.000003
50.421000;2243.689799;0.000003
50.422000;2243.751423;0.000003
50.423000;2243.813047;0.000003
50.424000;2243.874671;0.000003
50.425000;2243.936296;0.000003
50.426000;2243.997920;0.000003
50.427000;2244.059544;0.000003
50.428000;2244.121169;0.000003
50.429000;2244.182794;0.000003
50.430000;2244.244418;0.000003
50.431000;2244.306043;0.000003
50.432000;2244.367668;0.000003
50.433000;2244.429293;0.000003
50.434000;2244.490918;0.000003
50.435000;2244.552544;0.000003
50.436000;2244.614169;0.000003
50.437000;2244.675794;0.000003
50.438000;2244.737420;0.000003
50.439000;2244.799045;0.000003
50.440000;2244.860671;0.000003
50.441000;2244.922297;0.000003
50.442000;2244.983923;0.000003
50.443000;2245.045549;0.000003
50.444000;2245.107175;0.000003
50.445000;2245.168801;0.000003
50.446000;2245.230427;0.000003
50.447000;2245.292053;0.000003
50.448000;2245.353680;0.000003
50.449000;2245.415306;0.000003
50.450000;2245.476933;0.000003
50.451000;2245.538560;0.000003
50.452000;2245.600187;0.000003
50.453000;2245.661814;0.000003
50.454000;2245.723441;0.000003
50.455000;2245.785068;0.000003
50.456000;2245.846695;0.000003
50.457000;2245.908322;0.000003
50.458000;2245.969949;0.000003
50.459000;2246.031577;0.000003
50.460000;2246.093205;0.000003
50.461000;2246.154832;0.000003
50.462000;2246.216460;0.000003
50.463000;2246.278088;0.000003
50.464000;2246.339716;0.000003
50.465000;2246.401344;0.000003
50.466000;2246.462972;0.000003
50.467000;2246.524600;0.000003
50.468000;2246.586228;0.000003
50.469000;2246.647857;0.000003
50.470000;2246.709485;0.000003
50.471000;2246.771114;0.000003
50.472000;2246.832743;0.000003
50.473000;2246.894371;0.000003
50.474000;2246.956000;0.000003
50.475000;2247.017629;0.000003
50.476000;2247.079258;0.000003
50.477000;2247.140888;0.000003
50.478000;2247.202517;0.000003
50.479000;2247.264146;0.000003
50.480000;2247.325776;0.000003
50.481000;2247.387405;0.000003
50.482000;2247.449035;0.000003
50.483000;2247.510665;0.000003
50.484000;2247.572294;0.000003
50.485000;2247.633924;0.000003
50.486000;2247.695554;0.000003
50.487000;2247.757184;0.000003
50.488000;2247.818815;0.000003
50.489000;2247.880445;0.000003
50.490000;2247.942075;0.000003
50.491000;2248.003706;0.000003
50.492000;2248.065336;0.000003
50.493000;2248.126967;0.000003
50.494000;2248.188598;0.000003
50.495000;2248.250229;0.000003
50.496000;2248.311860;0.000003
50.497000;2248.373491;0.000003
50.498000;2248.435122;0.000003
50.499000;2248.496753;0.000003
50.500000;2248.558384;0.000003
50.501000;2248.620016;0.000003
50.502000;2248.681647;0.000003
50.503000;2248.743279;0.000003
50.504000;2248.804910;0.000003
50.505000;2248.866542;0.000003
50.506000;2248.928174;0.000003
50.507000;2248.989806;0.000003
50.508000;2249.051438;0.000003
50.509000;2249.113070;0.000003
50.510000;2249.174703;0.000003
50.511000;2249.236335;0.000003
50.512000;2249.297967;0.000003
50.513000;2249.359600;0.000003
50.514000;2249.421233;0.000003
50.515000;2249.482865;0.000003
50.516000;2249.544498;0.000003
50.517000;2249.606131;0.000003
50.518000;2249.667764;0.000003
50.519000;2249.729397;0.000003
50.520000;2249.791030;0.000003
50.521000;2249.852664;0.000003
50.522000;2249.914297;0.000003
50.523000;2249.975930;0.000003
50.524000;2250.037564;0.000003
50.525000;2250.099198;0.000003
50.526000;2250.160831;0.000003
50.527000;2250.222465;0.000003
50.528000;2250.284099;0.000003
50.529000;2250.345733;0.000003
50.530000;2250.407367;0.000003
50.531000;2250.469002;0.000003
50.532000;2250.530636;0.000003
50.533000;2250.592270;0.000003
50.534000;2250.653905;0.000003
50.535000;2250.715539;0.000003
50.536000;2250.777174;0.000003
50.537000;2250.838809;0.000003
50.538000;2250.900444;0.000003
50.539000;2250.962079;0.000003
50.540000;2251.023714;0.000003
50.541000;2251.085349;0.000003
50.542000;2251.146984;0.000003
50.543000;2251.208620;0.000003
50.544000;2251.270255;0.000003
50.545000;2251.331891;0.000003
50.546000;2251.393526;0.000003
50.547000;2251.455162;0.000003
50.548000;2251.516798;0.000003
50.549000;2251.578434;0.000003
50.550000;2251.640070;0.000003
50.551000;2251.701706;0.000003
50.552000;2251.763342;0.000003
50.553000;2251.824978;0.000003
50.554000;2251.886614;0.000003
50.555000;2251.948251;0.000003
50.556000;2252.009887;0.000003
50.557000;2252.071524;0.000003
50.558000;2252.133161;0.000003
50.559000;2252.194798;0.000003
50.560000;2252.256435;0.000003
50.561000;2252.318072;0.000003
50.562000;2252.379709;0.000003
50.563000;2252.441346;0.000003
50.564000;2252.502983;0.000003
50.565000;2252.564621;0.000003
50.566000;2252.626258;0.000003
50.567000;2252.687896;0.000003
50.568000;2252.749533;0.000003
50.569000;2252.811171;0.000003
50.570000;2252.872809;0.000003
50.571000;2252.934447;0.000003
50.572000;2252.996085;0.000003
50.573000;2253.057723;0.000003
50.574000;2253.119361;0.000003
50.575000;2253.181000;0.000003
50.576000;2253.242638;0.000003
50.577000;2253.304277;0.000003
50.578000;2253.365915;0.000003
50.579000;2253.427554;0.000003
50.580000;2253.489193;0.000003
50.581000;2253.550832;0.000003
50.582000;2253.612471;0.000003
50.583000;2253.674110;0.000003
50.584000;2253.735749;0.000003
50.585000;2253.797388;0.000003
50.586000;2253.859027;0.000003
50.587000;2253.920667;0.000003
50.588000;2253.982306;0.000003
50.589000;2254.043946;0.000003
50.590000;2254.105586;0.000003
50.591000;2254.167225;0.000003
50.592000;2254.228865;0.000003
50.593000;2254.290505;0.000003
50.594000;2254.352145;0.000003
50.595000;2254.413786;0.000003
50.596000;2254.475426;0.000003
50.597000;2254.537066;0.000003
50.598000;2254.598707;0.000003
50.599000;2254.660347;0.000003
50.600000;2254.721988;0.000003
50.601000;2254.783629;0.000003
50.602000;2254.845269;0.000003
50.603000;2254.906910;0.000003
50.604000;2254.968551;0.000003
50.605000;2255.030193;0.000003
50.606000;2255.091834;0.000003
50.607000;2255.153475;0.000003
50.608000;2255.215116;0.000003
50.609000;2255.276758;0.000003
50.610000;2255.338399;0.000003
50.611000;2255.400041;0.000003
50.612000;2255.461683;0.000003
50.613000;2255.523325;0.000003
50.614000;2255.584967;0.000003
50.615000;2255.646609;0.000003
50.616000;2255.708251;0.000003
50.617000;2255.769893;0.000003
50.618000;2255.831535;0.000003
50.619000;2255.893178;0.000003
50.620000;2255.954820;0.000003
50.621000;2256.016463;0.000003
50.622000;2256.078106;0.000003
50.623000;2256.139748;0.000003
50.624000;2256.201391;0.000003
50.625000;2256.263034;0.000003
50.626000;2256.324677;0.000003
50.627000;2256.386320;0.000003
50.628000;2256.447964;0.000003
50.629000;2256.509607;0.000003
50.630000;2256.571250;0.000003
50.631000;2256.632894;0.000003
50.632000;2256.694537;0.000003
50.633000;2256.756181;0.000003
50.634000;2256.817825;0.000003
50.635000;2256.879469;0.000003
50.636000;2256.941113;0.000003
50.637000;2257.002757;0.000003
50.638000;2257.064401;0.000003
50.639000;2257.126045;0.000003
50.640000;2257.187690;0.000003
50.641000;2257.249334;0.000003
50.642000;2257.310979;0.000003
